State,Service,Price,DateTime
SA1,ENERGY,33.89315842,2/01/2017 4:45
TAS1,ENERGY,80.57206164,2/01/2017 4:45
VIC1,ENERGY,30.4762732,2/01/2017 4:45
NSW1,ENERGY,90.22789986,13/01/2017 14:05
QLD1,ENERGY,95.85187012,13/01/2017 14:05
SA1,ENERGY,76.48369213,13/01/2017 14:05
TAS1,ENERGY,80.33034545,13/01/2017 14:05
VIC1,ENERGY,80.28712803,13/01/2017 14:05
NSW1,ENERGY,80.31408279,19/01/2017 8:25
QLD1,ENERGY,103.3066699,19/01/2017 8:25
SA1,ENERGY,87.90536048,19/01/2017 8:25
TAS1,ENERGY,89.30343117,19/01/2017 8:25
VIC1,ENERGY,75.00521376,19/01/2017 8:25
NSW1,ENERGY,62.4091284,8/01/2017 21:40
QLD1,ENERGY,60.93504864,8/01/2017 21:40
SA1,ENERGY,79.98801678,8/01/2017 21:40
TAS1,ENERGY,80.57206164,8/01/2017 21:40
VIC1,ENERGY,25.19798416,8/01/2017 21:40
NSW1,ENERGY,293.9151924,30/01/2017 11:20
QLD1,ENERGY,300.7994415,30/01/2017 11:20
SA1,ENERGY,125.6868818,30/01/2017 11:20
TAS1,ENERGY,96.55554436,30/01/2017 11:20
VIC1,ENERGY,37.5246251,30/01/2017 11:20
NSW1,ENERGY,100.2393672,4/01/2017 10:30
QLD1,ENERGY,98.93660954,4/01/2017 10:30
SA1,ENERGY,86.44849849,4/01/2017 10:30
TAS1,ENERGY,101.8632289,4/01/2017 10:30
VIC1,ENERGY,25.19798416,4/01/2017 10:30
NSW1,ENERGY,47.07269558,20/01/2017 15:35
QLD1,ENERGY,60.93504864,20/01/2017 15:35
SA1,ENERGY,34.50532146,20/01/2017 15:35
TAS1,ENERGY,83.61365696,20/01/2017 15:35
VIC1,ENERGY,34.42280302,20/01/2017 15:35
NSW1,ENERGY,49.01056085,2/01/2017 3:30
QLD1,ENERGY,52.64056235,2/01/2017 3:30
SA1,ENERGY,29.60405442,2/01/2017 3:30
TAS1,ENERGY,80.57206164,2/01/2017 3:30
VIC1,ENERGY,26.56217363,2/01/2017 3:30
NSW1,ENERGY,69.95730501,14/01/2017 7:45
QLD1,ENERGY,73.84812044,14/01/2017 7:45
SA1,ENERGY,34.3681351,14/01/2017 7:45
TAS1,ENERGY,71.78970692,14/01/2017 7:45
VIC1,ENERGY,43.57255764,14/01/2017 7:45
NSW1,ENERGY,38.95260327,22/01/2017 4:50
QLD1,ENERGY,36.60220319,22/01/2017 4:50
SA1,ENERGY,30.54396489,22/01/2017 4:50
TAS1,ENERGY,85.2,22/01/2017 4:50
VIC1,ENERGY,25.19798416,22/01/2017 4:50
NSW1,ENERGY,81.82301403,23/01/2017 18:30
QLD1,ENERGY,86.02806589,23/01/2017 18:30
SA1,ENERGY,95.29733191,23/01/2017 18:30
TAS1,ENERGY,92.0313613,23/01/2017 18:30
VIC1,ENERGY,83.94730506,23/01/2017 18:30
NSW1,ENERGY,69.94823896,14/01/2017 11:25
QLD1,ENERGY,76.92242815,14/01/2017 11:25
SA1,ENERGY,46.4914851,14/01/2017 11:25
TAS1,ENERGY,80.36378669,14/01/2017 11:25
VIC1,ENERGY,35.20518359,14/01/2017 11:25
NSW1,ENERGY,69.94823911,14/01/2017 14:20
QLD1,ENERGY,75.48771996,14/01/2017 14:20
SA1,ENERGY,44.59150592,14/01/2017 14:20
TAS1,ENERGY,43.4484066,14/01/2017 14:20
VIC1,ENERGY,35.3051134,14/01/2017 14:20
NSW1,ENERGY,122.4687949,17/01/2017 12:40
QLD1,ENERGY,122.6105697,17/01/2017 12:40
SA1,ENERGY,125.6868818,17/01/2017 12:40
TAS1,ENERGY,110.3511262,17/01/2017 12:40
VIC1,ENERGY,113.0170157,17/01/2017 12:40
NSW1,ENERGY,99.38252043,24/01/2017 9:55
QLD1,ENERGY,98.93316599,24/01/2017 9:55
SA1,ENERGY,97.54273949,24/01/2017 9:55
TAS1,ENERGY,87.33114071,24/01/2017 9:55
VIC1,ENERGY,85.25932621,24/01/2017 9:55
NSW1,ENERGY,53.48158612,3/01/2017 6:05
QLD1,ENERGY,53.18658169,3/01/2017 6:05
SA1,ENERGY,40.7902926,3/01/2017 6:05
TAS1,ENERGY,91.2877222,3/01/2017 6:05
VIC1,ENERGY,10.50087422,3/01/2017 6:05
NSW1,ENERGY,48.97056085,2/01/2017 2:55
QLD1,ENERGY,52.21437089,2/01/2017 2:55
SA1,ENERGY,28.08827877,2/01/2017 2:55
TAS1,ENERGY,80.57206164,2/01/2017 2:55
VIC1,ENERGY,26.43640667,2/01/2017 2:55
NSW1,ENERGY,96.0012179,23/01/2017 12:40
QLD1,ENERGY,97.36376319,23/01/2017 12:40
SA1,ENERGY,485.4910125,23/01/2017 12:40
TAS1,ENERGY,94.16537794,23/01/2017 12:40
VIC1,ENERGY,100.0023567,23/01/2017 12:40
NSW1,ENERGY,68.03588736,15/01/2017 14:20
QLD1,ENERGY,98.99328859,15/01/2017 14:20
SA1,ENERGY,79.98801678,15/01/2017 14:20
TAS1,ENERGY,80.34311699,15/01/2017 14:20
VIC1,ENERGY,67.91230587,15/01/2017 14:20
NSW1,ENERGY,75.007543,11/01/2017 21:05
QLD1,ENERGY,81.38550938,11/01/2017 21:05
SA1,ENERGY,80.36300656,11/01/2017 21:05
TAS1,ENERGY,110.5518809,11/01/2017 21:05
VIC1,ENERGY,69.09462337,11/01/2017 21:05
NSW1,ENERGY,47.88539975,3/01/2017 4:00
QLD1,ENERGY,45.16799534,3/01/2017 4:00
SA1,ENERGY,10.96534645,3/01/2017 4:00
TAS1,ENERGY,85.57206164,3/01/2017 4:00
VIC1,ENERGY,22.08610053,3/01/2017 4:00
NSW1,ENERGY,100.139933,6/01/2017 16:20
QLD1,ENERGY,98.93316599,6/01/2017 16:20
SA1,ENERGY,299.6902787,6/01/2017 16:20
TAS1,ENERGY,219.3810026,6/01/2017 16:20
VIC1,ENERGY,224.6708225,6/01/2017 16:20
NSW1,ENERGY,54.97916117,31/01/2017 22:50
QLD1,ENERGY,60.94879045,31/01/2017 22:50
SA1,ENERGY,41.5958071,31/01/2017 22:50
TAS1,ENERGY,73.90450599,31/01/2017 22:50
VIC1,ENERGY,35.20518359,31/01/2017 22:50
NSW1,ENERGY,89.15312439,29/01/2017 21:25
QLD1,ENERGY,98.93660954,29/01/2017 21:25
SA1,ENERGY,89.26866982,29/01/2017 21:25
TAS1,ENERGY,78.27614717,29/01/2017 21:25
VIC1,ENERGY,61.29805292,29/01/2017 21:25
NSW1,ENERGY,93.50296691,13/01/2017 18:00
QLD1,ENERGY,145.6697036,13/01/2017 18:00
SA1,ENERGY,54.41048837,13/01/2017 18:00
TAS1,ENERGY,80.34311699,13/01/2017 18:00
VIC1,ENERGY,63.36200502,13/01/2017 18:00
NSW1,ENERGY,69.94823911,25/01/2017 18:15
QLD1,ENERGY,98.69426752,25/01/2017 18:15
SA1,ENERGY,79.98801678,25/01/2017 18:15
TAS1,ENERGY,85.28317137,25/01/2017 18:15
VIC1,ENERGY,67.18257519,25/01/2017 18:15
NSW1,ENERGY,90.86214275,23/01/2017 8:30
QLD1,ENERGY,97.07023952,23/01/2017 8:30
SA1,ENERGY,100.7754363,23/01/2017 8:30
TAS1,ENERGY,89.11088644,23/01/2017 8:30
VIC1,ENERGY,86.99687174,23/01/2017 8:30
NSW1,ENERGY,181.4602764,11/01/2017 14:30
QLD1,ENERGY,177.0386453,11/01/2017 14:30
SA1,ENERGY,79.68828055,11/01/2017 14:30
TAS1,ENERGY,58.12267096,11/01/2017 14:30
VIC1,ENERGY,103.2066943,11/01/2017 14:30
NSW1,ENERGY,39.83772793,26/01/2017 22:20
QLD1,ENERGY,40.8677964,26/01/2017 22:20
SA1,ENERGY,38.86162901,26/01/2017 22:20
TAS1,ENERGY,73.89,26/01/2017 22:20
VIC1,ENERGY,35.20518344,26/01/2017 22:20
NSW1,ENERGY,73.23700121,7/01/2017 15:50
QLD1,ENERGY,69.97591371,7/01/2017 15:50
SA1,ENERGY,486.0053941,7/01/2017 15:50
TAS1,ENERGY,96.53540135,7/01/2017 15:50
VIC1,ENERGY,97.92667449,7/01/2017 15:50
NSW1,ENERGY,39.92267779,6/01/2017 4:40
QLD1,ENERGY,37.58656238,6/01/2017 4:40
SA1,ENERGY,36.57080969,6/01/2017 4:40
TAS1,ENERGY,91.26800282,6/01/2017 4:40
VIC1,ENERGY,33.9548363,6/01/2017 4:40
NSW1,ENERGY,69.95828989,2/01/2017 12:50
QLD1,ENERGY,96.64886376,2/01/2017 12:50
SA1,ENERGY,28.81387989,2/01/2017 12:50
TAS1,ENERGY,80.57206164,2/01/2017 12:50
VIC1,ENERGY,34.4581689,2/01/2017 12:50
NSW1,ENERGY,81.14257685,6/01/2017 11:15
QLD1,ENERGY,80.09616267,6/01/2017 11:15
SA1,ENERGY,95.86292972,6/01/2017 11:15
TAS1,ENERGY,91.2877222,6/01/2017 11:15
VIC1,ENERGY,85.00521376,6/01/2017 11:15
NSW1,ENERGY,45.13172967,26/01/2017 13:50
QLD1,ENERGY,60.94362998,26/01/2017 13:50
SA1,ENERGY,43.86979086,26/01/2017 13:50
TAS1,ENERGY,73.90450599,26/01/2017 13:50
VIC1,ENERGY,35.20518359,26/01/2017 13:50
NSW1,ENERGY,78.61191447,18/01/2017 16:40
QLD1,ENERGY,86.64909815,18/01/2017 16:40
SA1,ENERGY,85.38931058,18/01/2017 16:40
TAS1,ENERGY,77.66139591,18/01/2017 16:40
VIC1,ENERGY,75.00521376,18/01/2017 16:40
NSW1,ENERGY,86.93771387,23/01/2017 11:20
QLD1,ENERGY,90.04002231,23/01/2017 11:20
SA1,ENERGY,113.8954345,23/01/2017 11:20
TAS1,ENERGY,89.10001648,23/01/2017 11:20
VIC1,ENERGY,86.99687174,23/01/2017 11:20
NSW1,ENERGY,61.00774414,24/01/2017 18:40
QLD1,ENERGY,96.64886376,24/01/2017 18:40
SA1,ENERGY,67.33937186,24/01/2017 18:40
TAS1,ENERGY,85.24524121,24/01/2017 18:40
VIC1,ENERGY,57.35087895,24/01/2017 18:40
NSW1,ENERGY,49.00030448,9/01/2017 3:30
QLD1,ENERGY,43.85950613,9/01/2017 3:30
SA1,ENERGY,79.98801678,9/01/2017 3:30
TAS1,ENERGY,80.57206164,9/01/2017 3:30
VIC1,ENERGY,25.19798416,9/01/2017 3:30
NSW1,ENERGY,45.26636739,21/01/2017 4:35
QLD1,ENERGY,46.51484881,21/01/2017 4:35
SA1,ENERGY,40.0212879,21/01/2017 4:35
TAS1,ENERGY,85.24524121,21/01/2017 4:35
VIC1,ENERGY,35.20518359,21/01/2017 4:35
NSW1,ENERGY,94.78398761,5/01/2017 10:30
QLD1,ENERGY,97.65487485,5/01/2017 10:30
SA1,ENERGY,98.09317922,5/01/2017 10:30
TAS1,ENERGY,80.59115337,5/01/2017 10:30
VIC1,ENERGY,87.93319556,5/01/2017 10:30
NSW1,ENERGY,96.0012179,24/01/2017 11:30
QLD1,ENERGY,95.30655309,24/01/2017 11:30
SA1,ENERGY,96.39600073,24/01/2017 11:30
TAS1,ENERGY,85.24524121,24/01/2017 11:30
VIC1,ENERGY,83.24197804,24/01/2017 11:30
NSW1,ENERGY,96.0012179,24/01/2017 9:10
QLD1,ENERGY,98.66487368,24/01/2017 9:10
SA1,ENERGY,91.28901732,24/01/2017 9:10
TAS1,ENERGY,85.21986971,24/01/2017 9:10
VIC1,ENERGY,82.65933344,24/01/2017 9:10
NSW1,ENERGY,82.85278962,29/01/2017 10:40
QLD1,ENERGY,89.14833429,29/01/2017 10:40
SA1,ENERGY,79.98801678,29/01/2017 10:40
TAS1,ENERGY,81.58323517,29/01/2017 10:40
VIC1,ENERGY,16.15134682,29/01/2017 10:40
NSW1,ENERGY,45.2029708,19/01/2017 0:30
QLD1,ENERGY,48.05663435,19/01/2017 0:30
SA1,ENERGY,46.98901616,19/01/2017 0:30
TAS1,ENERGY,77.66139591,19/01/2017 0:30
VIC1,ENERGY,35.68857349,19/01/2017 0:30
NSW1,ENERGY,45.2029708,15/01/2017 22:20
QLD1,ENERGY,46.90169844,15/01/2017 22:20
SA1,ENERGY,51.76644216,15/01/2017 22:20
TAS1,ENERGY,80.34311699,15/01/2017 22:20
VIC1,ENERGY,46.11878299,15/01/2017 22:20
NSW1,ENERGY,27.54418038,9/01/2017 3:40
QLD1,ENERGY,24.47383059,9/01/2017 3:40
SA1,ENERGY,71.5904674,9/01/2017 3:40
TAS1,ENERGY,80.57206164,9/01/2017 3:40
VIC1,ENERGY,25.19798416,9/01/2017 3:40
NSW1,ENERGY,90.86958582,28/01/2017 12:40
QLD1,ENERGY,95.57396204,28/01/2017 12:40
SA1,ENERGY,100.525937,28/01/2017 12:40
TAS1,ENERGY,86.53872033,28/01/2017 12:40
VIC1,ENERGY,84.50469239,28/01/2017 12:40
NSW1,ENERGY,304.7728614,29/01/2017 18:45
QLD1,ENERGY,330.8204926,29/01/2017 18:45
SA1,ENERGY,219.546793,29/01/2017 18:45
TAS1,ENERGY,102.2323274,29/01/2017 18:45
VIC1,ENERGY,182.3364619,29/01/2017 18:45
NSW1,ENERGY,61.90732555,6/01/2017 23:20
QLD1,ENERGY,63.96057372,6/01/2017 23:20
SA1,ENERGY,58.91569927,6/01/2017 23:20
TAS1,ENERGY,91.26800282,6/01/2017 23:20
VIC1,ENERGY,58.24817518,6/01/2017 23:20
NSW1,ENERGY,42.88977663,20/01/2017 12:15
QLD1,ENERGY,98.6648727,20/01/2017 12:15
SA1,ENERGY,36.65655926,20/01/2017 12:15
TAS1,ENERGY,83.61365696,20/01/2017 12:15
VIC1,ENERGY,37.13377883,20/01/2017 12:15
NSW1,ENERGY,40.71979395,21/01/2017 2:40
QLD1,ENERGY,42.74021944,21/01/2017 2:40
SA1,ENERGY,40.21474039,21/01/2017 2:40
TAS1,ENERGY,83.61365696,21/01/2017 2:40
VIC1,ENERGY,35.20518359,21/01/2017 2:40
NSW1,ENERGY,93.80703373,4/01/2017 11:40
QLD1,ENERGY,94.57287436,4/01/2017 11:40
SA1,ENERGY,104.6593819,4/01/2017 11:40
TAS1,ENERGY,91.6140129,4/01/2017 11:40
VIC1,ENERGY,89.46104767,4/01/2017 11:40
NSW1,ENERGY,47.07269558,18/01/2017 17:15
QLD1,ENERGY,84.50099487,18/01/2017 17:15
SA1,ENERGY,55.26541581,18/01/2017 17:15
TAS1,ENERGY,77.6,18/01/2017 17:15
VIC1,ENERGY,46.1715359,18/01/2017 17:15
NSW1,ENERGY,119.2677854,5/01/2017 12:50
QLD1,ENERGY,123.2487138,5/01/2017 12:50
SA1,ENERGY,143.4334053,5/01/2017 12:50
TAS1,ENERGY,80.59115337,5/01/2017 12:50
VIC1,ENERGY,117.3756253,5/01/2017 12:50
NSW1,ENERGY,45.13172967,20/01/2017 21:00
QLD1,ENERGY,60.93504864,20/01/2017 21:00
SA1,ENERGY,53.04196793,20/01/2017 21:00
TAS1,ENERGY,83.61365696,20/01/2017 21:00
VIC1,ENERGY,42.95367239,20/01/2017 21:00
NSW1,ENERGY,57.10289474,16/01/2017 21:25
QLD1,ENERGY,60.38910947,16/01/2017 21:25
SA1,ENERGY,154.4387627,16/01/2017 21:25
TAS1,ENERGY,101.6848575,16/01/2017 21:25
VIC1,ENERGY,104.1421951,16/01/2017 21:25
NSW1,ENERGY,60.9642366,9/01/2017 21:20
QLD1,ENERGY,60.93504864,9/01/2017 21:20
SA1,ENERGY,79.98801678,9/01/2017 21:20
TAS1,ENERGY,80.59115337,9/01/2017 21:20
VIC1,ENERGY,59.26390481,9/01/2017 21:20
NSW1,ENERGY,38.95260327,21/01/2017 23:55
QLD1,ENERGY,39.14541865,21/01/2017 23:55
SA1,ENERGY,37.17900004,21/01/2017 23:55
TAS1,ENERGY,85.24524121,21/01/2017 23:55
VIC1,ENERGY,35.20518359,21/01/2017 23:55
NSW1,ENERGY,49.98984359,11/01/2017 5:00
QLD1,ENERGY,46.84778196,11/01/2017 5:00
SA1,ENERGY,40.37101598,11/01/2017 5:00
TAS1,ENERGY,48.7748603,11/01/2017 5:00
VIC1,ENERGY,9.204977887,11/01/2017 5:00
NSW1,ENERGY,47.00343344,7/01/2017 7:00
QLD1,ENERGY,44.99068516,7/01/2017 7:00
SA1,ENERGY,48.72873623,7/01/2017 7:00
TAS1,ENERGY,80.57206164,7/01/2017 7:00
VIC1,ENERGY,44.55733488,7/01/2017 7:00
NSW1,ENERGY,82.355328,18/01/2017 16:10
QLD1,ENERGY,295.001562,18/01/2017 16:10
SA1,ENERGY,86.3390792,18/01/2017 16:10
TAS1,ENERGY,77.6,18/01/2017 16:10
VIC1,ENERGY,75.7764,18/01/2017 16:10
NSW1,ENERGY,30.8448636,3/01/2017 4:20
QLD1,ENERGY,29.11964598,3/01/2017 4:20
SA1,ENERGY,14.77923079,3/01/2017 4:20
TAS1,ENERGY,80.57206164,3/01/2017 4:20
VIC1,ENERGY,18.22464242,3/01/2017 4:20
NSW1,ENERGY,95.0015086,31/01/2017 10:20
QLD1,ENERGY,101.827367,31/01/2017 10:20
SA1,ENERGY,74.50804562,31/01/2017 10:20
TAS1,ENERGY,55.67800532,31/01/2017 10:20
VIC1,ENERGY,35.20518359,31/01/2017 10:20
NSW1,ENERGY,103.305871,6/01/2017 12:20
QLD1,ENERGY,98.6648727,6/01/2017 12:20
SA1,ENERGY,134.7060654,6/01/2017 12:20
TAS1,ENERGY,91.24592834,6/01/2017 12:20
VIC1,ENERGY,112.5470203,6/01/2017 12:20
NSW1,ENERGY,46.21341647,18/01/2017 17:35
QLD1,ENERGY,74.74081056,18/01/2017 17:35
SA1,ENERGY,51.73638188,18/01/2017 17:35
TAS1,ENERGY,77.6,18/01/2017 17:35
VIC1,ENERGY,44.18418536,18/01/2017 17:35
NSW1,ENERGY,89.82391461,29/01/2017 21:35
QLD1,ENERGY,98.93660954,29/01/2017 21:35
SA1,ENERGY,124.985021,29/01/2017 21:35
TAS1,ENERGY,85.59925518,29/01/2017 21:35
VIC1,ENERGY,83.5718827,29/01/2017 21:35
NSW1,ENERGY,39.82093804,20/01/2017 4:35
QLD1,ENERGY,40.14905062,20/01/2017 4:35
SA1,ENERGY,36.49654278,20/01/2017 4:35
TAS1,ENERGY,83.58,20/01/2017 4:35
VIC1,ENERGY,34.33672678,20/01/2017 4:35
NSW1,ENERGY,57.59253563,1/01/2017 17:05
QLD1,ENERGY,272.1295862,1/01/2017 17:05
SA1,ENERGY,19.36547654,1/01/2017 17:05
TAS1,ENERGY,91.2877222,1/01/2017 17:05
VIC1,ENERGY,30.78535373,1/01/2017 17:05
NSW1,ENERGY,38.95260327,26/01/2017 0:25
QLD1,ENERGY,40.95281945,26/01/2017 0:25
SA1,ENERGY,39.56682195,26/01/2017 0:25
TAS1,ENERGY,85.28317487,26/01/2017 0:25
VIC1,ENERGY,35.20518359,26/01/2017 0:25
NSW1,ENERGY,69.95730501,27/01/2017 7:55
QLD1,ENERGY,98.93316599,27/01/2017 7:55
SA1,ENERGY,79.98801678,27/01/2017 7:55
TAS1,ENERGY,76.75692435,27/01/2017 7:55
VIC1,ENERGY,69.98132135,27/01/2017 7:55
NSW1,ENERGY,56.81328822,29/01/2017 23:45
QLD1,ENERGY,60.62517579,29/01/2017 23:45
SA1,ENERGY,59.07991201,29/01/2017 23:45
TAS1,ENERGY,78.27614717,29/01/2017 23:45
VIC1,ENERGY,16.61518357,29/01/2017 23:45
NSW1,ENERGY,94.7020616,1/01/2017 12:35
QLD1,ENERGY,98.93316599,1/01/2017 12:35
SA1,ENERGY,14.61226636,1/01/2017 12:35
TAS1,ENERGY,91.2877222,1/01/2017 12:35
VIC1,ENERGY,40.41793336,1/01/2017 12:35
NSW1,ENERGY,69.95828989,23/01/2017 4:30
QLD1,ENERGY,64.63295293,23/01/2017 4:30
SA1,ENERGY,79.98804237,23/01/2017 4:30
TAS1,ENERGY,85.24524121,23/01/2017 4:30
VIC1,ENERGY,35.40511303,23/01/2017 4:30
NSW1,ENERGY,77.75635111,5/01/2017 8:35
QLD1,ENERGY,76.65923547,5/01/2017 8:35
SA1,ENERGY,79.98801678,5/01/2017 8:35
TAS1,ENERGY,79.83506545,5/01/2017 8:35
VIC1,ENERGY,73.37180797,5/01/2017 8:35
NSW1,ENERGY,93.80703373,4/01/2017 16:10
QLD1,ENERGY,97.12498852,4/01/2017 16:10
SA1,ENERGY,106.9728509,4/01/2017 16:10
TAS1,ENERGY,97.16762891,4/01/2017 16:10
VIC1,ENERGY,91.10163888,4/01/2017 16:10
NSW1,ENERGY,142.0127311,13/01/2017 14:20
QLD1,ENERGY,156.8908369,13/01/2017 14:20
SA1,ENERGY,79.98801678,13/01/2017 14:20
TAS1,ENERGY,79.79037734,13/01/2017 14:20
VIC1,ENERGY,99.21532738,13/01/2017 14:20
NSW1,ENERGY,74.78015957,12/01/2017 18:15
QLD1,ENERGY,85.99225653,12/01/2017 18:15
SA1,ENERGY,94.45377863,12/01/2017 18:15
TAS1,ENERGY,80.34311699,12/01/2017 18:15
VIC1,ENERGY,78.45505374,12/01/2017 18:15
NSW1,ENERGY,39.92267779,6/01/2017 1:10
QLD1,ENERGY,38.94816523,6/01/2017 1:10
SA1,ENERGY,16.17493639,6/01/2017 1:10
TAS1,ENERGY,80.57206164,6/01/2017 1:10
VIC1,ENERGY,24.22374932,6/01/2017 1:10
NSW1,ENERGY,39.81339075,18/01/2017 21:30
QLD1,ENERGY,60.93504864,18/01/2017 21:30
SA1,ENERGY,40.40382334,18/01/2017 21:30
TAS1,ENERGY,85.36585366,18/01/2017 21:30
VIC1,ENERGY,35.37061448,18/01/2017 21:30
NSW1,ENERGY,88.04459604,19/01/2017 9:35
QLD1,ENERGY,98.65666979,19/01/2017 9:35
SA1,ENERGY,94.75041814,19/01/2017 9:35
TAS1,ENERGY,89.30343117,19/01/2017 9:35
VIC1,ENERGY,82.94736108,19/01/2017 9:35
NSW1,ENERGY,69.90160718,10/01/2017 22:45
QLD1,ENERGY,145.6697036,10/01/2017 22:45
SA1,ENERGY,52.95469166,10/01/2017 22:45
TAS1,ENERGY,47.75162304,10/01/2017 22:45
VIC1,ENERGY,35.20518359,10/01/2017 22:45
NSW1,ENERGY,95.0015086,31/01/2017 10:15
QLD1,ENERGY,101.0987054,31/01/2017 10:15
SA1,ENERGY,52.32412205,31/01/2017 10:15
TAS1,ENERGY,33.78663935,31/01/2017 10:15
VIC1,ENERGY,59.91650145,31/01/2017 10:15
NSW1,ENERGY,87.20924491,12/01/2017 9:00
QLD1,ENERGY,98.69426752,12/01/2017 9:00
SA1,ENERGY,83.90645871,12/01/2017 9:00
TAS1,ENERGY,80.30333876,12/01/2017 9:00
VIC1,ENERGY,78.4064453,12/01/2017 9:00
NSW1,ENERGY,56.81328822,19/01/2017 18:35
QLD1,ENERGY,96.64886376,19/01/2017 18:35
SA1,ENERGY,92.85531947,19/01/2017 18:35
TAS1,ENERGY,83.58,19/01/2017 18:35
VIC1,ENERGY,76.841325,19/01/2017 18:35
NSW1,ENERGY,96.98633086,18/01/2017 15:55
QLD1,ENERGY,106.755279,18/01/2017 15:55
SA1,ENERGY,100.5067407,18/01/2017 15:55
TAS1,ENERGY,77.61471683,18/01/2017 15:55
VIC1,ENERGY,87.71734722,18/01/2017 15:55
NSW1,ENERGY,55.96703632,18/01/2017 19:30
QLD1,ENERGY,155.9364031,18/01/2017 19:30
SA1,ENERGY,56.1657193,18/01/2017 19:30
TAS1,ENERGY,85.36585366,18/01/2017 19:30
VIC1,ENERGY,49.60750198,18/01/2017 19:30
NSW1,ENERGY,97.62233562,5/01/2017 14:30
QLD1,ENERGY,98.93660954,5/01/2017 14:30
SA1,ENERGY,116.2166799,5/01/2017 14:30
TAS1,ENERGY,97.01307657,5/01/2017 14:30
VIC1,ENERGY,99.35798056,5/01/2017 14:30
NSW1,ENERGY,93.38749289,12/01/2017 13:40
QLD1,ENERGY,103.1481316,12/01/2017 13:40
SA1,ENERGY,99.40042169,12/01/2017 13:40
TAS1,ENERGY,96.3762215,12/01/2017 13:40
VIC1,ENERGY,85.00521376,12/01/2017 13:40
NSW1,ENERGY,39.82093804,21/01/2017 1:35
QLD1,ENERGY,43.28113863,21/01/2017 1:35
SA1,ENERGY,41.12280018,21/01/2017 1:35
TAS1,ENERGY,83.61365696,21/01/2017 1:35
VIC1,ENERGY,35.20518359,21/01/2017 1:35
NSW1,ENERGY,78.4877766,4/01/2017 20:25
QLD1,ENERGY,81.9535793,4/01/2017 20:25
SA1,ENERGY,79.68828055,4/01/2017 20:25
TAS1,ENERGY,91.2877222,4/01/2017 20:25
VIC1,ENERGY,72.2449967,4/01/2017 20:25
NSW1,ENERGY,93.50296691,13/01/2017 19:00
QLD1,ENERGY,59.98758021,13/01/2017 19:00
SA1,ENERGY,73.17448688,13/01/2017 19:00
TAS1,ENERGY,80.34311699,13/01/2017 19:00
VIC1,ENERGY,75.91159923,13/01/2017 19:00
NSW1,ENERGY,103.2590251,29/01/2017 16:35
QLD1,ENERGY,104.6043296,29/01/2017 16:35
SA1,ENERGY,299.9695864,29/01/2017 16:35
TAS1,ENERGY,102.2323274,29/01/2017 16:35
VIC1,ENERGY,104.7027891,29/01/2017 16:35
NSW1,ENERGY,97.37073412,3/01/2017 13:50
QLD1,ENERGY,96.64886376,3/01/2017 13:50
SA1,ENERGY,59.98601957,3/01/2017 13:50
TAS1,ENERGY,80.57208414,3/01/2017 13:50
VIC1,ENERGY,25.19798416,3/01/2017 13:50
NSW1,ENERGY,61.00774414,14/01/2017 17:55
QLD1,ENERGY,67.75556669,14/01/2017 17:55
SA1,ENERGY,53.6470988,14/01/2017 17:55
TAS1,ENERGY,60.90974859,14/01/2017 17:55
VIC1,ENERGY,47.56828718,14/01/2017 17:55
NSW1,ENERGY,96.1760716,13/01/2017 12:55
QLD1,ENERGY,145.6697036,13/01/2017 12:55
SA1,ENERGY,79.98801678,13/01/2017 12:55
TAS1,ENERGY,80.33034545,13/01/2017 12:55
VIC1,ENERGY,83.65034811,13/01/2017 12:55
NSW1,ENERGY,69.81441608,2/01/2017 13:05
QLD1,ENERGY,96.65700683,2/01/2017 13:05
SA1,ENERGY,29.19275427,2/01/2017 13:05
TAS1,ENERGY,80.57206164,2/01/2017 13:05
VIC1,ENERGY,34.17159944,2/01/2017 13:05
NSW1,ENERGY,55.67633299,27/01/2017 18:20
QLD1,ENERGY,60.94362998,27/01/2017 18:20
SA1,ENERGY,125.159021,27/01/2017 18:20
TAS1,ENERGY,89.72060328,27/01/2017 18:20
VIC1,ENERGY,87.61219794,27/01/2017 18:20
NSW1,ENERGY,49.00030448,25/01/2017 19:50
QLD1,ENERGY,98.93656403,25/01/2017 19:50
SA1,ENERGY,56.49049102,25/01/2017 19:50
TAS1,ENERGY,85.28317487,25/01/2017 19:50
VIC1,ENERGY,47.07802253,25/01/2017 19:50
NSW1,ENERGY,289.4341734,16/01/2017 16:20
QLD1,ENERGY,316.3578857,16/01/2017 16:20
SA1,ENERGY,337.3063178,16/01/2017 16:20
TAS1,ENERGY,273.373145,16/01/2017 16:20
VIC1,ENERGY,287.9538877,16/01/2017 16:20
NSW1,ENERGY,45.96594761,3/01/2017 4:10
QLD1,ENERGY,43.13398048,3/01/2017 4:10
SA1,ENERGY,11.57028645,3/01/2017 4:10
TAS1,ENERGY,80.57206164,3/01/2017 4:10
VIC1,ENERGY,21.93732868,3/01/2017 4:10
NSW1,ENERGY,149.0003045,29/01/2017 15:45
QLD1,ENERGY,198.5051861,29/01/2017 15:45
SA1,ENERGY,191.6120897,29/01/2017 15:45
TAS1,ENERGY,114.1223274,29/01/2017 15:45
VIC1,ENERGY,100.9567095,29/01/2017 15:45
NSW1,ENERGY,86.14368889,9/01/2017 13:05
